season,matchday,question_number,text,category,a_pct,b_pct,c_pct,d_pct,e_pct,league_pct,difficulty
LL69,MD13,Q5,"The Sound of the Life of the Mind
                           ,
                           The Unauthorized Biography of Reinhold Messner
                           ,
                           Whatever and Ever Amen
                           , and their self-titled 1995 debut are studio albums from what misnamed North Carolina rock trio?",POP MUSIC,71,57,52,43,28,45,medium
LL69,MD13,Q6,"What is the most famous poem (or poetic fragment) published in 1816 and famously composed in 1797 (or thereabouts) under the influence of laudanum__îa ""vision in a dream""?",LITERATURE,68,46,37,25,11,31,hard
LL69,MD14,Q1,"Roger Corman's
                           The Masque of the Red Death
                           (1964), Woody Allen's
                           Love and Death
                           (1975), John McTiernan's
                           Last Action Hero
                           (1993), and Peter Hewitt's
                           Bill & Ted's Bogus Journey
                           (1991) all contain scenes that reference and/or parody (or at least recall) the imagery of what 1957 film?",FILM,69,54,43,32,16,37,medium
LL69,MD14,Q2,"The
                           Cailletier
                           is a cultivar of what popular culinary item? Grown in the Alpes-Maritimes region of France around Nice, it is extremely common (and perhaps essential) in dishes described as
                           ê_ la niê_oise
                           .",FOOD/DRINK,73,60,50,40,29,46,medium
LL69,MD14,Q3,"Pesticides and other chemicals were produced in a factory built in 1969 and finally closed in the mid-1980s in the Indian city of Bhopal.  Name the chemical company, now a subsidiary of Dow, that operated this facility.",WORLD HIST,78,62,45,32,15,40,medium
LL69,MD14,Q4,A measure introduced in 1805 to help mariners with handling ships uses numbers zero through seventeen to indicate wind speed both on land and at sea (though often only numbers up to twelve are used). This scale was devised by and named for what British naval Commander and future Rear Admiral?,SCIENCE,70,47,36,20,8,29,hard
LL69,MD14,Q5,"According to one measure based on median household income, the wealthiest county in the United States, with a median household income hovering around $120,000, is Loudoun County, in what state?",GEOGRAPHY,73,66,55,46,36,51,medium
LL69,MD14,Q6,"Harold Baines, Edgar Martinez, Paul Molitor, Frank Thomas, and Ron Blomberg are all former baseball players closely associated with Major League Baseball Rule 5.11(a), which involves what?",GAMES/SPORT,78,69,60,49,39,54,medium
LL69,MD15,Q1,"The
                           Summary of Commentary on Current Economic Conditions
                           , published eight times per year by the U.S. Federal Reserve Board of Governors, has a colloquial alliterative name based on the color of the cover of the published ""book,"" which is what?",BUS/ECON,49,34,26,16,10,23,hard
LL69,MD15,Q2,"What is the name of the title
                           character
                           of the Pulitzer Prize-winning drama for 1949? As indicated by the title of said play, the character in question shared the same  general occupation as the fictional characters Harry ""Rabbit"" Angstrom, Gregor Samsa, George Babbitt, and Gil Gunderson.",LITERATURE,85,83,74,60,36,61,medium
LL69,MD15,Q3,"Which of these women is U.S. Senator Joni Ernst, Republican from Iowa? (
                           Please answer by letter.
                           )",CURR EVENTS,65,50,46,36,31,42,medium
LL69,MD15,Q4,"Chicago's Biograph Theater, which opened in 1914 near the campus of DePaul University on the city's north side, is most famous historically for its notorious association with what individual?",AMER HIST,73,54,41,27,14,35,medium
LL69,MD15,Q5,"Sixteen six-sided dice, a 4 x 4 covered tray to hold the dice, and a three-minute hourglass timer: this describes primary components included in what popular game?",GAMES/SPORT,84,75,71,69,57,68,easy
LL69,MD15,Q6,What is the title of the song being played in this image (a title it shares with the album on which the song appears)?,POP MUSIC,46,30,28,17,10,22,hard
LL69,MD16,Q1,"The Mark Twain stories
                           The Prince and the Pauper
                           and
                           The Million Pound Bank Note
                           are often credited as inspiration for what comedy film of the 1980s?",FILM,90,85,76,71,56,72,easy
LL69,MD16,Q2,"October 23 is, appropriately, an unofficial holiday celebrating what unit of measurement?",SCIENCE,78,63,51,43,34,48,medium
LL69,MD16,Q3,"Adventure, poverty, jazz, speed, sex, dysentery, and mysticism are all central to what formless 1957 Beat novel, which was adapted (after many attempts) into a 2012 film?",LITERATURE,86,81,75,67,55,69,easy
LL69,MD16,Q4,"On the Cult of Personality and Its Consequences
                           (English translation) was a ""secret"" speech, leaked but never officially made public, that nonetheless had a vast and rapid impact socially and historically, challenging as it did notions widely held at the time. Name the leader who gave this speech in 1956.",WORLD HIST,75,60,48,34,17,41,medium
LL69,MD16,Q5,"Blues artists John Hurt, Joe Callicott, John Lee Hooker, and B.B. King were all born in what U.S. state? Fred McDowell is also notably associated with the state though he was actually born in Tennessee.",POP MUSIC,86,80,74,59,47,65,easy
LL69,MD16,Q6,"Thomas MacDermot, Louise Bennett-Coverley, Marlon James, Colin Channer, Lorna Goodison, and Roger Mais are all writers closely associated with what nation, which is also the birthplace of US writer and poet Claude McKay?",LITERATURE,55,41,29,17,10,26,hard
LL69,MD17,Q1,"""Snurfing"" was the original name of a sport that is today best known as what?",GAMES/SPORT,85,77,70,63,54,66,easy
LL69,MD17,Q2,"In October 1986, the nascent Fox Broadcasting Company network broadcast its first television series,
                           The Late Show
                           , which was hosted by what former ""permanent guest host"" of NBC's
                           The Tonight Show Starring Johnny Carson
                           ?",TELEVISION,78,62,54,41,29,47,medium
LL69,MD17,Q3,"Although a few islands within the Grenadines island chain in the Caribbean Sea are a dependency of Grenada, the majority combine with another island to form an eponymous independent nation. What is that other island?",GEOGRAPHY,79,64,48,32,15,40,medium
LL69,MD17,Q4,"There are presently forty-nine known
                           perfect numbers
                           , none of which is odd, the smallest of which is 6, and the largest of which is 2",MATH,68,56,45,38,25,42,medium
LL69,MD17,Q5,"Canephora
                           (or
                           robusta
                           ) is a species of coffee shrub that accounts for about 20%___30% of the world production of coffee. What is the name of the species, and by extension the beans produced by it, that accounts for almost all of the rest?",FOOD/DRINK,90,85,80,70,58,72,easy
LL69,MD17,Q6,"What is the rose hybrid, first developed in 1875 and today the official flower of the District of Columbia and several sororities and fraternities, that lends its name (and symbolism) to a Best Picture-winning film?",FILM,90,77,71,56,41,61,medium
LL69,MD18,Q1,This proto-Baroque work is the final painting in the career and life of what artist?,ART,37,32,26,26,18,26,hard
LL69,MD18,Q2,"In the history of the United States, two men have served as vice president under two different presidents. One is George Clinton, who served under Jefferson and Madison. What onetime nationalist, latter-day rabid sectionalist, and fiery slavery advocate is the other, serving under both John Quincy Adams and Andrew Jackson?",AMER HIST,84,68,57,43,22,48,medium
LL69,MD18,Q3,"Iphigenia, Electra, Orestes, and Chrysothemis were children of what rather turbulent pair, the king and queen of Mycenae?",LITERATURE,68,55,39,25,12,34,medium
